"fileid","artist","album","song","length","isrc","label","explicit","spotify_url","upc"
"512050a99f81f31ed7d6ae9c","Dragonforce","Inhuman Rampage","Through The Fire And Flames (Album Version)","442","GBAJE0508258","Roadrunner Records","False","spotify:track:6nnacTL5on2aVsRhVDNUSo","016861803407"
"4eb0377999968e08c700010e","Evol Intent vs. Gein","The Sausage Party","Hit Em' Up","267","","","","",""
"4e20a37f99968e025e000ed7","HateMosh","","Game Over (Bytesize Remix)","436","","","","",""
"51205bd39f81f31ed7d8345e","Picco","Venga","Venga (Porter Robinson Wobble Edit)","229","DEZ381000064","Ultra Records","False","spotify:track:5kelUcHDMQuxnFJv4FGFoi","617465270857"
"4e3fed1699968e569400f1b6","Zomboy","Game Time EP","P.A.R.T.Y","253","","","","spotify:track:0a0ajlOYmxOO3PXSuzfjso",""
"4ebf4b3199968e1679001d77","Mt Eden","Dubstep","Silence ","278","","","","",""
"4e0f0c5d99968e51ed000ef2","Sluggo & Kirkus","Despicable Me Volume 1","Power Glove (Torqux Remix)","280","","","","",""
"4e2c65c499968e638d00d5e5","SubVibe & Fuzion","uDubstep.com","30 Million (Nation Remix)","245","","","","",""
"4ddbc37e845daf626d00000d","Peo De Pitte","Burning Up (Remixes)","Burning Up - Torqux & Twist","246","","","","spotify:track:61wa6VT9jTQNRj8akfkB10",""
"4ea629e499968e3f6f000292","Delta Heavy","Overkill / Hold Me","Hold Me","336","","","","spotify:track:1Ni9eSqZdreMrPZbkaXR4Q",""
"512055389f81f31ed7d75850","Dirty Disco Youth","?Off EP","Dirty Disco Youth ? Brains...Off","282","USDM31000024","Dim Mak Records","False","spotify:track:6FBaSaFUMDmFwnTbyHgWrZ","884385364335"
"4e56526799968e1ff200605a","Druley","squittybubbler.com","Lights Over Paris feat. Game - I'm Not A Gangsta (Druley Official Remix)","324","","","","",""
"4e18231199968e75ef004928","Excision & Datsik vs Liquid Stranger","","Swagga With My Grandma","124","","","","",""
"4df0711399968e36a50008b6","The Chaotic Good ","","Tocatta And Fugue in 32 biit (Figure Remix) ","295","","","","",""
"4e6697ab99968e0d1601932f","Lykke Li","Dada Life Guerilla Fart","Dance, Dance, Dance (Dada Life Guerilla Fart #4)","300","","","","",""
"4ea3304799968e1ea8004c9a","Rabbit Killer","","LSD Waves (The Clamps Remix)","390","","","","",""
"4eb0381499968e08cb0000fe","Mantis","Hood Shit","Never Fooled (Original Mix)","267","","","","spotify:track:6QNpr78Xsk2zhZi0nLOiUd",""
"4ebc6fe999968e166c000d11","FS","www.facebook.com/THE1FS","FS - Superman Punch (UFC Part 1 )","333","","","","",""
"4ea590ba99968e1ea700591b","Drop Goblin","Horrors Of Halloween","Prayer Of The Norsemen (Original Mix)","305","","","","spotify:track:3il1X3xUtNldc1fmQQKMQm",""
"4e3fad5599968e569800f132","Distantt","Peaceful Devastation","Peaceful Devastation","288","","","","spotify:track:4BQkRduOq7tIoWadV3Pk1i",""
"4e14cf5799968e75f6001b06","Filthzilla","squittybubbler.com","Walk The Plank (Enter Shikari - Mothership Remix)","238","","","","",""
"4ed712ae99968e3cc70081a0","Excision","","Subsonic (Dirt Monkey Remix)","282","","","","",""
"4ec7443399968e3cb200300c","Noxii","","Knights of Ni","321","","","","",""
"4ed2ea1e99968e3cb90066b7","Bold Equation","Dubstep.NET Exclusive Downloads","Gearz of War","267","","","","",""
"4eb85e9499968e30930015b8","Bare","Subhuman","Kombat","253","","","","",""
"4eda4dcb99968e3cc7009513","Drop Goblin","","Make Yur Head Bounce","245","","","","",""
"4e13eacf99968e75fd0012d9","Distrikt","Anger","Anger - Sinister Souls Remix","247","","","","spotify:track:12Wbf8pibvgQyiMlqCo5Fb",""
"4ed95d7499968e3cc1008f78","Drifterr","","We Own The Dance - M83 vs. JLO (Drifterr Mash Mix)","314","","","","",""
"4ed3080d99968e3cc7006738","Vexare","","The Clockmaker (Unreleased)","230","","","","",""
"51205bae9f81f31ed7d82f37","Front Line Assembly","Live Wired","Gun","386","US57M0502710","Metropolis Records","False","spotify:track:7tWFFjlWjiqo2yeo3lE78T","782388002769"
"5120586a9f81f31ed7d7bf69","Cubanate","Interference","Horsetrader","284","USTV19800363","Wax Trax! Records","False","spotify:track:2Vw3Vzhq9DtoZxAzOfDpu5","884385099589"
"4ea1efaa99968e1eab004568","The XX","this is FANATICAL","Night Time (Synkro Remix)","317","","","","",""
"4ecbecc999968e3cb2004629","Kill The Noise","Kill Kill Kill","Dying Feat. Ultraviolet Sound & Emily Hudson (Brown & Gammon Remix)","308","","","","",""
"4e0f887099968e51e6001284","Torus","[ELECTROKILL.INFO]","Wraith","286","","","","spotify:track:3hXMRbE0tSDR9lRSu1IFXp",""
"4edee59299968e3cba00b475","ill.Gates","Ten$ion","ill.GatesVSDieAntwoord-Round2-FokJulleNaaiers","256","","","","",""
"4dfabccd99968e7d8300018d","Dan Saenz, Ron Reeser","City Of Kings","City Of Kings feat. Jennifer Karr - DJ Kue Mix","435","","","","",""
"4e0490ec99968e5f4c000d50","Paper Diamond","Paper Diamond Remix","All We Do Is","270","","","","",""
"4e30f73899968e3f03003d2f","Torqux & Twist","[ELECTROKILL.INFO]","Obliviate","300","","","","spotify:track:1V5J3bXkpAtCEtJ12OTbFJ",""
"4ec2ea7899968e3cb20013e2","Zedd","Scorpion Move","Scorpion Move","223","","","","",""
"4e0949b799968e58d8000107","Cyberoptics/Vexare","","Firing (Cyberoptics Remix)","256","","","","",""
"4de29d48845daf03e40001e8","Wolfgang Gartner","Fire Power / Latin Fever","Fire Power - Original Mix","416","","","","spotify:track:4qnI3VJImxUvez8TBw2JbW",""
"4e32109899968e56a60007f9","Moby","","Lie Down In Darkness (Document One Remix)","337","","","","spotify:track:1xkbVCvE7I0n3a01paaUuN",""
"4e3fecc299968e56a000f177","Zomboy","Game Time EP","Game Time","237","","","","spotify:track:3D1dvVvbJsikDc7YpaOiTm",""
"4ee27ada99968e3cbf00cc97","Feed Me","","What You Know (Two Door Cinema Club Cover)","207","","","","",""
"4e2ba23599968e638500c8a8","Virus Syndicate","","Talk to Frank (J.Rabbit remix)","314","","","","spotify:track:0DIueITl5MLmCx4ppu9DIQ",""
"4e387c5a99968e5691007459","Figure","Super Mega Death Ray","Super Mega Death Ray - RUN DMT Remix","343","","","","",""
"4ee0e3ea99968e3cbf00c17a","nomold","","The Walking Dead (Original Mix)","225","","","","",""
"4ddd699e845daf626d000413","Goldie ","","Timeless (Sbtrkt Edit)","446","","","","",""
"4ee66d4199968e3cba00e45e","Avicii","ChemicalJump.com","Levels (Skrillex Remix)","281","","","","spotify:track:5f6igUw1asUL4AGXSvgTW8",""
"512052c29f81f31ed7d6f3f7","The Orb","U.F. Off : The Best Of The Orb","Little Fluffy Clouds (Dance Mix 2)","251","GBAAN9100066","Island Records","False","spotify:track:0yHKFQNwiCzpjR312MJsb0","00731452456526"
"4ddd9f7c845daf50fb000234","Wolfgang Gartner","Promotional","Space Junk (OVERWERK Remix)","301","","","","",""
"4eeb95df99968e2c7b009146","Devin Martin","","Devin Martin _ Mad Maestro (PLAY ME)","292","","","","",""
"4ee6a16799968e3cb900e762","Scroobius Pip","daftwho.com","The Struggle (Doctor P Remix)","305","","","","",""
"4dfe67d999968e01ee000511","Skism ","Skism","Back Off (SubFlex Remix)","354","","","","",""
"4ed0246999968e3cc800599d","TIMarbury/GirlStep","","Noise Complaint","276","","","","",""
"51213cdd9f81f31ed7ef9e72","Kill The Noise","Kill Kill Kill","Kill The Noise (Alvin Risk Remix)","241","USQY51188944","OWSLA","False","spotify:track:002L6PcvIrXF30Sl48eUso","881034934703"
"4eefdb4e99968e2c6200a71e","J Flash","Thissongissick.com","Swag (Original Mix)","369","","","","",""
"4ebb409b99968e167d0005a1","The Disco Fries","","Live For The Night ft. Krewella [DEMO]","241","","","","",""
"4ebbd6fd99968e16810008ea","Zedd","","Shave It (501 Remix)","244","","","","spotify:track:3ZZuPXCpUYAc1swtWt1LVG",""
"4ddae0c8e8a6c47b4900005b","Plan B","www.CamelbackMusic.com","The Recluse (Nero Remix)","274","GBFFS1000083","679 Recordings Ltd","","spotify:track:29Gx4nPeVam4kF3VEHQZS3",""
"4e26850199968e639800495c","Nero","PnutButterJams.com","Guilt (DallasK Remix)","357","","","","",""
"4eefe00199968e2c6d00a77b","Project 46 & Gemellini","Monstercat 004 - Identity","Deadline","381","","","","spotify:track:5SWrgz097TXpTyXOkShPOz",""
"4ebadafd99968e167d000241","Feed Me","ElectroJams.com","Trapdoor (Ft. Hadouken)","164","","","","",""
"512114aa9f81f31ed7ebddba","Timarbury","Just Kickin It EP","Drop The Rage","244","None","Tunecore","None","spotify:track:68OaD9KduClcP6BG9e3qOU","None"
"4ee66d4999968e3cbf00e4ae","Dark Elixir","","Dark-Elixir - No More Tomorrows","309","","","","",""
"4dfef29099968e01f20009ce","Halo Nova","Alien Crunk","Alien Crunk - Original Mix","262","","","","",""
"4e33226999968e5694001e78","Ephixa","","Some Wobbles","316","","","","spotify:track:3GLXFIHck82iqnWqhnm03n",""
"4eb0626699968e08d600021c","Minero","Back To The World EP","Back To The World (Original Mix)","266","","","","",""
"51210e9f9f81f31ed7eb4df2","Modestep","Sunlight (2011)","Sunlight (Torqux & Twist Remix)","318","GBUM71105952","Cherrytree","False","spotify:track:2vWE6Btt6Kwc8yRkr6g4Qg","00602527782881"
"4dde9c3a845daf50fb00036e","iSquare","scottishfriction.com","Hey Sexy Lady (Skrillex Remix)","324","","","","",""
"4e6ed87599968e5aab000a32","3LAU","Dance Floor Filth","Dubsex","213","","","","",""
"4e32ed4f99968e56a80017d2","501","[ELECTROKILL.INFO]","Timeout - Original Mix","323","","","","",""
"4dfed63d99968e01ed0008c2","Ephixa","","Turret Error","238","","","","",""
"4dee2b1499968e1d390002c9","Excision & Datsik/Excision & Datsik/Excision & Datsik/Excision & Datsik/Excision & Datsik","Boom (SkisM's Got A Big Boomstick Remix) / Swagga (Downlink Remix)","Boom (SkisM's Got A Big Boomstick Remix)","307","","","","",""
"4dfe2f2399968e01f20002d5","Halo Nova","The Alien Crunk VIPs","Lady Vengeance VIP","213","","","","",""
"4e00e5e899968e43d6000130","Bare & Symbl Feat Messinian","","Bad Habit","302","","","","spotify:track:524AYO01g4V0OElZZizprl",""
"4df91e5799968e23400001c3","M83","We Own The Sky","We Own The Sky (Udachi Dubstep Edit)","313","","","","",""
"4e733f2899968e31dc000af9","Mord Fustang","www.digitalproduct.co","A New World (Digital Product Remix)","329","","","","",""
"4e5adf2699968e1fee009ecd","Skylar Grey","Invisible: Remixes","Invisible (Whiiite Remix)","307","","","","spotify:track:5wpjl1vT1iFR1bmLNrEsax",""
"4ee5983f99968e3cb200e111","Waeck","","Elementary Drone","271","","","","",""
"4e1b1b0a99968e6fca000c6e","Skism","Down With The Kids EP","Rave Review (Original Mix)","312","","","","",""
"4ec2d9be99968e3cc800134d","Cazette x Alex Mind x Mord Fustang","<Unknown>","killabytes","451","","","","",""
"4ebb91a199968e16690008a1","Rofa ft. d-_-b","","Shave The World (V2 Live Mix)","308","","","","",""
"4e10707099968e51d4001a62","F.O.O.L.","","Fortune","286","","","","spotify:track:5DpMC5LyupCri9iFBkZREt",""
"4ee97b7a99968e2c65001384","Unknown","","Collect Call + Breath (Adventure Club + Skrillex)","452","","","","",""
"4ee6b31599968e3cb900e817","Metric","","Collect Call (Adventure Club Dubstep Remix)","302","","","","spotify:track:6d5YxjbELYNPPgX4zUokAb",""
"51211f329f81f31ed7ecda4f","The M Machine","Promise Me A Rose Garden / Glow","Promise Me A Rose Garden","331","USQY51160285","OWSLA","False","spotify:track:6ngT0CpSrKQ8WzEuqyswc8","881034902276"
"4edd65bd99968e3cb900a94c","Michael Froh","Bang Bang EP","Bang Bang (The Clamps Remix)","305","","","","spotify:track:6zkaRuRV1GMYAXFMkemfOU",""
"4e55430999968e1ff20050d9","SubVibe","Destroyer EP","Destroyer (DWB Remix)","332","","","","",""
"512051499f81f31ed7d6c35d","Combichrist","Get Your Body Beat","Get Your Body Beat (Amduscia Remix)","294","US57M0642105","Metropolis Records","False","spotify:track:2Z3wDwHm0iInLexlhr8EtU","782388042161"
"512052b29f81f31ed7d6f249","Ministry","KE*A*H**","N.W.O. (Album Version)","330","USWB10101896","Sire","False","spotify:track:2D9LxUcR9zWxQtxiHsMA0n","075992672764"
"4f075c6ec7d26c297b000b1f","Bassnectar","","Heads Up (The Glitch Mob Remix)","250","","","","spotify:track:2mtZIYe8uK59Uk2er1MRIa",""
"4e93b89399968e6ecc000a0c","OOAH","","DON'T STOP NOW","312","","","","spotify:track:4zCHFqrFZixJz4eVZdeZ1h",""
"4ebdba7199968e166c00157f","Excision","","Raining Blood","187","","","","",""
"512053b59f81f31ed7d71ab6","Megadeth","Countdown To Extinction","Symphony Of Destruction (2004 Digital Remaster)","246","USCA20400616","Capitol Catalog","False","spotify:track:4YJZjINIhakR98fnz1Pvup","0724359862057"
"4e1b2da699968e6fbb000d64","AT DAWN WE RAGE","www.atdawnwerage.com","Death Metal Gear (Original Mix)","291","","","","",""
"4e0bfb9399968e58ee0027bb","BARE","","JEDI RMX","248","","","","",""
"4e4438a499968e480a0015cb","The Glitch Mob","http://facebook.com/TROWAmusic","Drive Like You Stole It (TROWA RMX)","303","","","","",""
"4ea71a4f99968e3f780007b3","Cutline","","Shrink Wrap","337","","","","spotify:track:4FLTPUCk9Ds5nJjblCXIrV",""
"4e3943f099968e5691008273","Nicki Minaj","","Did It On Em (Calvertron Booty)","250","","","","",""
"4dff8e8999968e01e9000f8d","Timetakers","","She Blows (Whistle Tune) (Dillon Francis Remix)","261","","","","",""
"512052f29f81f31ed7d6fbad","Phetsta ft. Reija Lee","Prism EP","Run You Down","336","GBMFG1100310","Technique Recordings","False","spotify:track:6Y78QFCuJ10LnuTaGUxtGG","0666017232966"
"4eb32c2299968e08d600171e","Tim Ismag","","Tim Ismag + Perfecta - The Matrix (PLAY051FREEBIE)","222","","","","",""
"4f0b1464c7d26c29660015a2","Taylor Thomas","","Given Life (Original Mix)","203","","","","",""
"4f08f000c7d26c297b000ff2","Minnesota","","Minnesota - Jetstream","309","","","","",""
"4e69fdc899968e7598038881","Halo Nova & Sidedraft","","Off World Colony","278","","","","",""
"4ebb04d099968e1669000389","Zedd","Shave It - The Aftershave","Shave It (Tommy Trash Remix)","281","","","","spotify:track:1HM0M3XPMKfCqaP99U0iKm",""
"4ebff88299968e3cb0000177","Calvertron and Downlink","","Pistons","259","","","","spotify:track:3QmI2vz7pGtr9H9JBosAUS",""
"4f0b67fcc7d26c296a0016ec","Zeds Dead","","Ruckus the Jam [M3]","328","","","","",""
"4f0b682cc7d26c29730016b2","Zedd","Stars Come Out","Stars Come Out (Original Mix)","266","","","","spotify:track:4nwmOAhr1qTgooUu5UpPKx",""
"4f0b670dc7d26c297e0016e8","Steve Aoki","Wonderland","10. Cudi the Kid feat Kid Cudi & Travis Barker","287","","","","spotify:track:5IsBh3rnv4jYyYNlv0txR6",""
"4e3617d199968e5691004a4a","Afrojack & Steve Aoki","No Beef","No Beef feat Miss Palmer","362","","","","spotify:track:6OYsytH6YR4dMP33YKmZpW",""
"4f0bb6b5c7d26c295c0018c5","Hollidayrain & Distantt","The Final Hours","The Final Hours (Original Mix)","466","","","","",""
"4f0bc050c7d26c297b0018dd","Dotcom","3 Song Release","Slats TNT Slats","189","","","","",""
"4e303b0f99968e3f02002707","Tomba","Brace For Impact EP","Brace For Impact","237","","","","spotify:track:2hVurbwstMFNAJkzTp5tWV",""
"4df9252899968e23450001cb","Borgore, Adi Ulmansky","","Someone Elses (Document One Remix)","373","","","","spotify:track:0kuYj32WpFul4e2BReFRFF",""
"4ed712ea99968e3cc1008198","Acetronik","","Make Me Feel Good (Darth & Vader Remix)","369","","","","spotify:track:5Ot0FThRTbeChYC0DYSjNz",""
"4df9e0a099968e74eb00012f","Crushington","Big Hit / King Koopa","Big Hit - Original Mix","384","","","","",""
"4ea6f00c99968e3f7700068a","Delta Heavy","Overkill / Hold Me","Overkill","316","","","","spotify:track:1Ni9eSqZdreMrPZbkaXR4Q",""
"4f0b68c6c7d26c29790016e2","Ti?sto & Steve Aoki","Tornado","Tornado | Dim Mak DM252","369","","","","",""
"4ebafc4e99968e1679000345","Afrojack","Lionheart (Original Mix)","Lionheart (Original Mix)","354","","","","spotify:track:3q4QEUy9CA2kyFjhSIBLv9",""
"4f0ced6fc7d26c295c001cca","Xilent","Dubstomp Wompday","Skyward II (Original Mix)","324","","","","",""
"4f0f4c36c7d26c295c00246a","Bassnectar","Divergent Spectrum Remixes","Voodoo (Bassnectar & ill.Gates Remix)","273","","","","",""
"4eb600a599968e308c000947","Earpark","Hexapolis","Hexapolis (Original Mix)","324","","","","spotify:track:3OpM5UGBUvB2AR5KOrzTAB",""
"4e1d1c7e99968e6fc50027c3","Bro Safari, Nerd Rage","Real Life","Real Life - Original Mix","249","","","","",""
"4eeee86d99968e2c7b00a279","Celldweller","","Louder Than Words (Bare Remix)","199","","","","spotify:track:1wvUWkHTJy7x95OXb55dR3",""
"4f10d91fc7d26c2950003848","Boltcutter","","Surreality (premaster)","337","","","","",""
"4ef7eb60c7d26c4550000651","Stratus","","Them Raptors","254","","","","",""
"4f0e18fcc7d26c2973001fed","Melleefresh","Intuition","Intuition (Darth & Vader Mix)","392","","","","spotify:track:35JrRoO0X1ue9Dj9gOqLiN",""
"4e93b8f199968e6ec1000a3b","OOAH","","BACK END MOTION","271","","","","",""
"4ecc3e5e99968e3cb0004892","Gemini","Drum & Dubstep Pack (Vol. 1)","Graduation","344","","","","spotify:track:5Ws6jxX9qRFJHHsXN71RXI",""
"4df7210b9021680b7a000001","Liquid Stranger","#1 Beatport Freebie","Make It Bang","310","","","","",""
"4e54b80d99968e1fdf004ba3","Primitive","","Sunglasses at Night (Prime Remix)","310","","","","",""
"4ed91e6399968e3cb2008d6f","DCarls/Maksim","","Jump (Bassex Remix)","278","","","","spotify:track:1IxkuWpVKqHvsNSl0et5xl",""
"4f0b686ac7d26c296a0016ee","Steve Aoki","Wonderland","Earthquakey People feat Rivers Cuomo (The Sequel)","370","","","","spotify:track:2UEWqVDQGfofC76IbudvkG",""
"4f0b66e2c7d26c296a0016e6","Steve Aoki","Wonderland","04. Come With Me feat Polina","258","","","","",""
"4e7cb38099968e2e24000f05","MatDuke","","Corruption","227","","","","",""
"4e6f413c99968e5aa8000bd7","Torus","squittybubbler.com","Scream","240","","","","",""
"4df67ffa99968e3573000000","Arkasia","New World Disorder","New World Disorder","344","","","","spotify:track:5yuT8c6QKSUD8nZgLLxu6z",""
"4f16f433c7d26c70d10002e4","Clicks + Whistles","","Neva Get Caught (Tittsworth Remix)","250","","","","spotify:track:77DB8FCLblxJNfiv2PABCO",""
"4ea1eb5399968e1eaf004518","Sue Cho, Alex Mind","uDubstep.com","Deeply Into You (Callum B Remix)","260","","","","",""
"4ee0077e99968e3cc800bc5e","Excision, Downlink, Ajapai","","Before the Sun","233","","","","spotify:track:2eFZSMYtxxUwESqyp1H0lS",""
"4f0dd974c7d26c2966001f20","Ever Chee","I'm Your DJ","I'm Your Dj (Original Mix)","337","","","","spotify:track:5BvJqUg2LtTUH3s2fiqgf4",""
"4f0e18e3c7d26c294a002021","Mike Koglin vs. Genix","Dyno","Dyno (Original Mix)","485","","","","",""
"4f203a13c7d26c70d700204f","Nadastrom","Scion A/V Presents - Nadastrom ""El Baile Diabluma""","Diabluma Theme (Tittsworth Remix) ","250","","","","",""
"4f20583fc7d26c70d10020c7","Coil","Brain NOT In The Wire (Disc X)","Mayhem Accelerator Part 1","737","","","","",""
"4f1dbf17c7d26c70dc0017f4","Skorby","","Happy Nightmares (Nation Remix)","302","","","","",""
"512054469f81f31ed7d732d0","Does It Offend You, Yeah?","Don't Say We Didn't Warn You","John Hurt","277","GBCEJ1000204","The End-Cooking Vinyl","False","spotify:track:4wLSIKvabcwACy0kccCqGo","884977907155"
"4ee7d37499968e2c620003a1","Basic Physics","","So Many Levels (Skrillex // Feed Me // Jay Z & Kanye // Avicii) ","278","","","","",""
"4ea0772199968e1ea6003a03","Awolnation","ThisSongIsSick.com","Sail (Unlimited Gravity Remix)","348","","","","spotify:track:7qAWdfgvuDJQlhjppYtAfA",""
"4edb2edd99968e3cb9009b4b","Dirty South feat. Kate Elsworth - Alive (The Noisy Freaks Remix","","Dirty South feat. Kate Elsworth - Alive (The Noisy Freaks Remix","238","","","","",""
"4f270779c7d26c70d1003569","DJ Hidden & Broken Note","Existence / Obey","Existence","376","","","","",""
"4f04dadbc7d26c296b0003bc","HULK","","Modestep - To The Stars (HULK Remix)","306","","","","",""
"4f2032fbc7d26c70ad0020a2","Nero","","Must Be The Feeling (Delta Heavy Remix)","360","","","","",""
"4f1ecab7c7d26c70ce001b98","Afrojack, R3hab","Prutataaa (The Remixes)","Prutataaa (Darth & Vader Remix)","388","","","","",""
"4f1ee802c7d26c70bf001be3","Pyrax","It's-A-Me-A","It's-A-Me-A (Original Mix)","220","","","","spotify:track:2D0oHDIKEEhZDcJALRF54S",""
"4f14713ec7d26c2947004ad3","Swedish House Mafia vs Knife Party","","Antidote (Tommy Trash Remix)","354","","","","",""
"4e1bcdb099968e6fb00015a6","No Hesitation","","Dream Catcher (Original Mix)","255","","","","spotify:track:0v3bYpdm8AkWtix4NEkhSJ",""
"4eb17fd299968e08cb0009d0","Mashup-Germany","","It will rain Sex and Candy","235","","","","",""
"4ee16a1c99968e3cb200c5f2","Kredo","","The Judge","262","","","","spotify:track:4SjJXePsPaNe7yHY7oRJeo",""
"4ee99cca99968e2c6e0014ab","Delay","","Jupiter II","245","","","","",""
"4f24fb71c7d26c70aa003101","Specimen A","www.freshcutbeats.com","London (Original Mix)","331","","","","",""
"512057ae9f81f31ed7d7a746","Brookes Brothers","Last Night / Warcry","Last Night (Full Version)","318","GBKBH1040002","Breakbeat Kaos","False","spotify:track:2DTUgigCsZYDNO3HSUjtLv","5060072306160"
"512057139f81f31ed7d79475","Moderat","Moderat (Deluxe Version)","No. 22","340","DEAE60900759","BPitch Control","False","spotify:track:1F1gen6DTT0462HobSDoon","880319419928"
"4f0dd97fc7d26c2964001f5c","Omega","Burn","DADstep VIP (Original Mix)","225","","","","",""
"4f1ee7e0c7d26c70c2001bcc","Asdek","Dubstrocities 04","Unreal","227","","","","spotify:track:2gQIXNiv9IgecjWk6ERRwe",""
"4f0b392ac7d26c2964001637","Shpongle","","I Am You (Oscillator Z Remix)","323","","","","",""
"4f2be229c7d26c6e1f0003a4","Varien","Mirrors","Mirrors (Original Mix)","250","","","","",""
"4f1f5839c7d26c70d7001d68","Torus","","Shut Up (WIP)","271","","","","",""
"4f341f06c7d26c4af00006ff","Dream","","Dream - warlord  v.i.p","248","","","","",""
"4f14941bc7d26c297b004b51","xKore","","Full Russian","248","","","","",""
"4ee18be399968e3cc100c753","Preyfour","","Rock This (Mizuki's Last Chance Remix)","360","","","","",""
"4e5c0eab99968e1fdf00abbc","Roksonix","Music In Me / Madness","Music In Me - Original Mix","307","","","","",""
"4e1c004999968e6fbb00192c","Filth Collins and Pop The Hatch","","Let Me Go (Litov remix)","293","","","","",""
"4e91fc2899968e57d1001bcf","DotEXE","","I Am Going Down","254","","","","spotify:track:1XCAuY8HoDVCrQSzgVlo52",""
"4ef0652099968e2c7500aafe","Alpha Data","Thissongissick.com","Nefertiti (Samples Remix)","222","","","","",""
"512061289f81f31ed7d8e2db","Kings of the City","Darkness (feat. Klashnekoff)","Darkness (feat. Klashnekoff) (Radio Edit)","226","FR6V81196305","Gold Suite Records","False","spotify:track:0YC2ct75ms0BC5IbuwVeyZ","3661585871224"
"517eb2fb9f81f363a7685ec4","SubVibe","Ominous","Ominous","252","usx9p1037429","Subvibe","False","spotify:track:6KDGs1aJqhiL4iB86EYC8N","884502933444"
"4e00bc0099968e02e8000423","Calvertron, Figure","Bring The Bass Back","Bring The Bass Back - Calvertron Remix","266","","","","spotify:track:3FlEi8t3KwbDHeTBXGXVIG",""
"4e1c1b7699968e6fca0019af","FS & Reid Speed","Bass Monster / Bass Monster (Calvertron Remix)","Bass Monster (Calvertron Remix)","298","","","","",""
"51213f339f81f31ed7efd5b1","Of Monsters And Men","My Head Is An Animal","Love Love Love","239","USUM71119282","Republic Records","False","spotify:track:15IWqq4MaJ09ZQZgzcbn4p","00602527980171"
"4f1ee8edc7d26c70bd001bfc","MakO","Boom EP: Phase One","Boom (Original Mix)","240","","","","spotify:track:3dt4I3XyKlAG4DmSafuI6L",""
"4f320138c7d26c4afd00011d","Torus and Oblivion","","The League","221","","","","",""
"4ea87b1299968e0620000683","Gotye","Night Rumours - Week 9","Somebody That I Use To Know (Bombs Away Remix)","253","","","","",""
"512050fc9f81f31ed7d6b854","Martin Solveig","Hello","Hello (Bassjackers Remix)","303","FR2PA1000060","Big Beat Records/Atlantic","False","spotify:track:4Euj1elKnU3MPU6S6L97l6","075679970497"
"4dd9d5f9e8a6c43319000006","Mord Fustang","TopMusicOnline.ru","Milky Way (Original Mix)","361","","","","",""
"51204f0c9f81f31c6a192547","Adele","21","Rolling in the Deep","228","GBBKS1000335","XL Recordings/Columbia","False","spotify:track:7h8Ud480Fm4ReUVxgFF9ZX","884977875836"
"4f31ff75c7d26c4ad5000112","Breathe Carolina","","Blackout (kHoff Remix)","290","","","","",""
"4f1ee91cc7d26c70bf001be5","Sonaris","Afterlove","Pandemonium (Original Mix)","291","","","","spotify:track:5TdWTOCTEa6AMOYaiO9w4O",""
"4e5b8e4099968e1fe800a60a","Ellie Goulding","","Starry Eyed (SubVibe Bootleg Remix)","301","","","","",""
"4edaec8299968e3cc800993f","Oh My ","PlayThisSongLoud.com","Dirty Dancer (Alvin Risk Remix)","209","","","","",""
"4f075220c7d26c2979000b0d","Pantyraid vs Kid Cudi","","Pursuit of Beba (Boreta Mashup)","262","","","","",""
"4f038451c7d26c297b00004c","The Darkness","","I Believe In A Thing Called Love (Enkai & Prominent Hero Bootleg)","495","","","","",""
"4f3995b7c7d26c4af600190a","Nero","Must Be The Feeling","Must Be The Feeling (Flux Pavilion and Nero remix)","310","","","","spotify:track:3BVAGwQGSiWXpIWx8QbMvP",""
"4e64e69399968e0d2b009f5e","Ajapai","Energize EP","Energize - Original Mix","267","","","","",""
"4e83326499968e6e890005f6","DEVolution","Good Love","Good Love (Dodge & Fuski Remix)","339","GBAHT1100148","Warner Music UK","","spotify:track:2VhnKfSx7WxqR9mnTcZng7",""
"4e4eebd899968e481800c2be","Torqux & Twist","squittybubbler.com","Oh My! - Kicking and Screaming (Torqux & Twist Remix)","271","","","","",""
"4eb18eba99968e08bd000a92","Apathy Dubstep","","Someone filthy like you (Adele remix)","276","","","","",""
"4e02c12199968e712a001033","Flight Facilities","","Crave You (Adventure Club Dubstep Remix)","237","","","","",""
"4e6ff2a199968e1f910000db","Acetronik","","Make Me Feel Good (Original Mix)","369","","","","spotify:track:1hup7VJ0slWuDsHQARuitL",""
"4e494a4499968e480d00620d","Nero","","Crush On You (Knife Party Remix)","237","","","","spotify:track:6Wa91A73jvBLLm4BC1oRAJ",""
"4ee5981899968e3cc400e0db","Rihana","","We Found Love (Robert Firth Remix)","267","","","","",""
"512054f09f81f31ed7d74d3e","J Majik & Wickaman","Cascade/Need The Love","Feel About You","253","GBA7N1000006","Infrared Records","False","spotify:track:2xm5FVk00LQq8OApNOec3b","5051142015501"
"4e733f0b99968e31e8000b0b","Jeremy Glenn ","http://www.mediacontender.com","New Life (Torro Torro ReWork)","275","","","","",""
"4f3c111cc7d26c4ad9002246","Burial","Kindred","Kindred","686","","","","spotify:track:3Tm9nh7SiTvBSEHTlKdEq8",""
